pot_id,image_type,size,plant,filename,folder
zola,product_cream,medium,mixed,zola_medium_soil_plant_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_medium_soil_plant_5.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_medium_soil_plant_6.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_medium_soil_plant_7.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_medium_soil_plant_8.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_product_alt.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_product_alt_2.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_product_alt_3.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,mixed,zola_product_alt_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,aloe-vera,zola_small_aloe-vera_environment_2.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,plant-unknown,zola_small_plant-unknown_environment_5.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,plant-unknown,zola_small_plant-unknown_environment_6.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,pothos,zola_small_pothos_environment_3.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,snake-plant,zola_small_snake-plant_environment_1.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_10.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_11.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_12.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_2.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_3.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_5.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_6.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_7.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_8.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,small,mixed,zola_small_soil_plant_9.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,zz-plant,zola_small_zz-plant_environment.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,environment,small,zz-plant,zola_small_zz-plant_environment_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_2.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_3.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_5.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_6.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,medium,none,zola_soil_only_7.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_2.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_3.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_4.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_5.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_6.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zola,product_cream,standard,none,zola_standard_pot_only_slide_7.jpg,Zola + ZZ Plant & Snake Plant & Aloe Vera & Pothos
zuma,product_cream,large,mixed,zuma_large_soil_plant.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,large,mixed,zuma_large_soil_plant_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,large,mixed,zuma_large_soil_plant_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,large,mixed,zuma_large_soil_plant_4.jpg,Zuma + ZZ Plant & Pothos
zuma,environment,medium,pothos,zuma_medium_pothos_environment_1.jpg,Zuma + ZZ Plant & Pothos
zuma,environment,medium,pothos,zuma_medium_pothos_environment_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_medium_soil_plant.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_medium_soil_plant_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_medium_soil_plant_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_medium_soil_plant_4.jpg,Zuma + ZZ Plant & Pothos
zuma,environment,medium,zz-plant,zuma_medium_zz-plant_environment.jpg,Zuma + ZZ Plant & Pothos
zuma,environment,medium,zz-plant,zuma_medium_zz-plant_environment_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_product_alt.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_product_alt_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_product_alt_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,mixed,zuma_product_alt_4.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_10.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_11.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_12.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_4.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_5.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_6.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_7.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_8.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,small,mixed,zuma_small_soil_plant_9.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,none,zuma_soil_only.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,none,zuma_soil_only_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,none,zuma_soil_only_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,none,zuma_soil_only_4.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,medium,none,zuma_soil_only_5.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,standard,none,zuma_standard_pot_only_slide.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,standard,none,zuma_standard_pot_only_slide_2.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,standard,none,zuma_standard_pot_only_slide_3.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,standard,none,zuma_standard_pot_only_slide_4.jpg,Zuma + ZZ Plant & Pothos
zuma,product_cream,standard,none,zuma_standard_pot_only_slide_5.jpg,Zuma + ZZ Plant & Pothos
